what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332522621977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332522622685
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332522624585
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332522634981
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332522636984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332522637151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332522652604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332522823601
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332522837191
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332522837321
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332522934169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332522940310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523029598
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332523030673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523052660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523095389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523126400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523178559
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332523187491
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332523187874
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332523279969
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332523280107
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332523282234
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332523282378
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332523293097
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332523293477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523360308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523385549
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332523387587
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332523387926
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1332523397928
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332523398259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523414378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332523415267
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332523417224
